"","Address","CaseNumber","CrimeAgainst","Neighborhood","OccurDate","OccurTime","OffenseCategory","OffenseType","OpenDataLat","OpenDataLon","OpenDataX","OpenDataY","ReportDate","OffenseCount"
"278","5800 BLOCK OF SE 99TH AVE","22-115950","Society","Lents","5/2/2022",911,"Weapon Law Violations","Weapons Law Violations",45.480218649,-122.561783584,7673329,667922,"5/2/2022",1
"279","5800 BLOCK OF SE 111TH AVE","22-307726","Society","Powellhurst-Gilbert","11/18/2022",118,"Weapon Law Violations","Weapons Law Violations",45.479436733,-122.548908658,7676623,667553,"11/18/2022",1
"280","5900 BLOCK OF N COMMERCIAL AVE","22-17382","Society","Humboldt","1/19/2022",1607,"Weapon Law Violations","Weapons Law Violations",45.566123215,-122.671305424,7646089,699968,"1/19/2022",1
"281","6000 BLOCK OF N FESSENDEN ST","22-254235","Society","Portsmouth","9/20/2022",2141,"Weapon Law Violations","Weapons Law Violations",45.591338735,-122.727051343,7632071,709547,"9/20/2022",1
"282","6200 BLOCK OF N COLUMBIA WAY","22-334469","Society","St Johns","12/18/2022",1110,"Weapon Law Violations","Weapons Law Violations",45.593591863,-122.730137314,7631304,710390,"12/18/2022",1
"283","6200 BLOCK OF SE 111TH AVE","22-257636","Society","Lents","9/24/2022",1538,"Weapon Law Violations","Weapons Law Violations",45.476770901,-122.54916352,7676533,666583,"9/24/2022",1
"284","6500 BLOCK OF SE 82ND AVE","22-165056","Society","Lents","6/20/2022",1915,"Weapon Law Violations","Weapons Law Violations",45.475518314,-122.579005871,7668869,666322,"6/20/2022",1
"285","6500 BLOCK OF SE 82ND AVE","22-325552","Society","Lents","12/8/2022",1049,"Weapon Law Violations","Weapons Law Violations",45.475518314,-122.579005871,7668869,666322,"12/8/2022",1
"286","6600 BLOCK OF NE 78TH CT","22-147263","Society","Cully","6/2/2022",1547,"Weapon Law Violations","Weapons Law Violations",45.57005336,-122.581919454,7669010,700798,"6/2/2022",1
"287","6600 BLOCK OF NE HANCOCK CT","22-223725","Society","Madison South","8/19/2022",1912,"Weapon Law Violations","Weapons Law Violations",45.536610837,-122.594973566,7665352,688695,"8/19/2022",1
"288","6600 BLOCK OF NE MARTIN LUTHER KING JR BLVD","22-802813","Society","Woodlawn","10/8/2022",1309,"Weapon Law Violations","Weapons Law Violations",45.570885173,-122.661307578,7648695,701635,"10/8/2022",1
"289","6600 BLOCK OF SE 72ND AVE","22-269170","Society","Brentwood-Darlington","10/7/2022",211,"Weapon Law Violations","Weapons Law Violations",45.474294722,-122.589279632,7666223,665944,"10/7/2022",1
"290","6600 BLOCK OF SE CARLTON ST","22-163037","Society","Mt Scott-Arleta","6/18/2022",2103,"Weapon Law Violations","Weapons Law Violations",45.478290225,-122.595108769,7664766,667439,"6/18/2022",1
"291","6700 BLOCK OF N BASIN AVE","22-216050","Society","Overlook","8/11/2022",1807,"Weapon Law Violations","Weapons Law Violations",45.571495028,-122.717615438,7634287,702248,"8/11/2022",1
"292","6700 BLOCK OF NE GARFIELD AVE","22-292053","Society","Piedmont","10/31/2022",1830,"Weapon Law Violations","Weapons Law Violations",45.57148911,-122.662311106,7648444,701862,"10/31/2022",1
"293","7000 BLOCK OF N SYRACUSE ST","22-242563","Society","Cathedral Park","9/8/2022",1345,"Weapon Law Violations","Weapons Law Violations",45.584597477,-122.741040988,7628423,707189,"9/8/2022",1
"294","7000 BLOCK OF NE 11TH AVE","22-298695","Society","Woodlawn","11/7/2022",2300,"Weapon Law Violations","Weapons Law Violations",45.574053234,-122.653599421,7650699,702737,"11/7/2022",1
"295","7000 BLOCK OF NE ALDERWOOD RD","22-335784","Society","","12/19/2022",2015,"Weapon Law Violations","Weapons Law Violations",45.574492762,-122.581445617,7669173,702413,"12/19/2022",1
"296","7000 BLOCK OF NE LOMBARD ST","22-250405","Society","Cully","9/17/2022",14,"Weapon Law Violations","Weapons Law Violations",45.562838178,-122.590368445,7666779,698224,"9/17/2022",1
"297","7000 BLOCK OF NE MARINE DR","22-79360","Society","","3/24/2022",2234,"Weapon Law Violations","Weapons Law Violations",45.593774703,-122.586272277,7668119,709473,"3/25/2022",1
"298","7000 BLOCK OF SE 116TH AVE","22-257604","Society","Pleasant Valley","9/24/2022",1852,"Weapon Law Violations","Weapons Law Violations",45.471801353,-122.543981336,7677816,664738,"9/24/2022",1
"299","7000 BLOCK OF SE 116TH AVE","22-257797","Society","Pleasant Valley","9/24/2022",1852,"Weapon Law Violations","Weapons Law Violations",45.471801353,-122.543981336,7677816,664738,"9/24/2022",1
"300","7100 BLOCK OF SE 66TH AVE","22-21934","Society","Brentwood-Darlington","1/24/2022",201,"Weapon Law Violations","Weapons Law Violations",45.471365296,-122.595259023,7664662,664916,"1/24/2022",1
"301","7200 BLOCK OF NE BROADWAY","22-151591","Society","Montavilla","6/7/2022",203,"Weapon Law Violations","Weapons Law Violations",45.53517907,-122.588772146,7666927,688132,"6/7/2022",1
"302","7200 BLOCK OF SE RAYMOND ST","22-301658","Society","Foster-Powell","11/11/2022",824,"Weapon Law Violations","Weapons Law Violations",45.486665017,-122.588564368,7666523,670448,"11/11/2022",1
"303","7300 BLOCK OF NE TILLAMOOK ST","22-167413","Society","Madison South","6/23/2022",212,"Weapon Law Violations","Weapons Law Violations",45.537213579,-122.587480612,7667277,688865,"6/23/2022",1
"304","7300 BLOCK OF NE TILLAMOOK ST","22-250442","Society","Madison South","9/17/2022",46,"Weapon Law Violations","Weapons Law Violations",45.537213579,-122.587480612,7667277,688865,"9/17/2022",1
"305","7300 BLOCK OF SE POWELL BLVD","22-217943","Society","South Tabor","8/13/2022",1550,"Weapon Law Violations","Weapons Law Violations",45.497476633,-122.58756133,7666882,674382,"8/13/2022",1
"306","7600 BLOCK OF N OMAHA AVE","22-33290","Society","Kenton","2/4/2022",2148,"Weapon Law Violations","Weapons Law Violations",45.578314893,-122.690169916,7641380,704542,"2/4/2022",1
"307","7600 BLOCK OF N PORTSMOUTH AVE","22-98731","Society","Portsmouth","4/14/2022",137,"Weapon Law Violations","Weapons Law Violations",45.582992891,-122.723769692,7632827,706482,"4/14/2022",1
"308","7600 BLOCK OF S FULTON PARK PL","22-287353","Society","South Portland","10/26/2022",2004,"Weapon Law Violations","Weapons Law Violations",45.468835247,-122.673780713,7644501,664526,"10/26/2022",1
"309","7600 BLOCK OF SE 82ND AVE","22-170969","Society","Lents","6/26/2022",2355,"Weapon Law Violations","Weapons Law Violations",45.467655572,-122.578979501,7668802,663456,"6/27/2022",1
"310","7900 BLOCK OF SE 82ND AVE","22-178066","Society","Brentwood-Darlington","7/4/2022",56,"Weapon Law Violations","Weapons Law Violations",45.465990648,-122.579105757,7668754,662850,"7/4/2022",1
"311","7900 BLOCK OF SE POWELL BLVD","22-29907","Society","South Tabor","2/1/2022",1308,"Weapon Law Violations","Weapons Law Violations",45.497464694,-122.581416407,7668457,674337,"2/1/2022",1
"312","7900 BLOCK OF SE WASHINGTON ST","22-315079","Society","Montavilla","11/26/2022",1505,"Weapon Law Violations","Weapons Law Violations",45.518425102,-122.581907626,7668528,681980,"11/26/2022",1
"313","8000 BLOCK OF N HURST AVE","22-195910","Society","Portsmouth","7/21/2022",2256,"Weapon Law Violations","Weapons Law Violations",45.581582171,-122.709128749,7636560,705865,"7/21/2022",1
"314","8000 BLOCK OF SE RAMONA ST","22-162642","Society","Mt Scott-Arleta","6/18/2022",806,"Weapon Law Violations","Weapons Law Violations",45.480943217,-122.580932113,7668426,668312,"6/18/2022",1
"315","8100 BLOCK OF N FESSENDEN ST","22-308342","Society","St Johns","11/18/2022",1705,"Weapon Law Violations","Weapons Law Violations",45.596193442,-122.74646669,7627152,711454,"11/18/2022",1
"316","8100 BLOCK OF NE FREMONT ST","22-192937","Society","Roseway","7/19/2022",259,"Weapon Law Violations","Weapons Law Violations",45.548103804,-122.5792517,7669487,692780,"7/19/2022",1
"317","8100 BLOCK OF SE FOSTER RD","22-257913","Society","Mt Scott-Arleta","9/24/2022",2024,"Weapon Law Violations","Weapons Law Violations",45.482887565,-122.579314512,7668859,669010,"9/24/2022",1
"318","8100 BLOCK OF SE MALDEN ST","22-199887","Society","Brentwood-Darlington","7/26/2022",455,"Weapon Law Violations","Weapons Law Violations",45.467950091,-122.579684336,7668624,663568,"7/26/2022",1
"319","8100 BLOCK OF SE MILL ST","22-287221","Society","Montavilla","10/26/2022",1729,"Weapon Law Violations","Weapons Law Violations",45.510077231,-122.579283744,7669122,678920,"10/26/2022",1
"320","8100 BLOCK OF SE MITCHELL ST","22-311524","Society","Foster-Powell","11/12/2022",830,"Weapon Law Violations","Weapons Law Violations",45.485174223,-122.579398196,7668859,669844,"11/22/2022",1
"321","8100 BLOCK OF SE STARK ST","22-209702","Society","Montavilla","8/5/2022",115,"Weapon Law Violations","Weapons Law Violations",45.519178786,-122.579679472,7669106,682240,"8/5/2022",1
"322","8100 BLOCK OF SW 39TH AVE","22-192688","Society","Multnomah","7/18/2022",2040,"Weapon Law Violations","Weapons Law Violations",45.46597186,-122.716765602,7633449,663782,"7/18/2022",1
"323","8200 BLOCK OF NE SANDY BLVD","22-197555","Society","Sumner","7/23/2022",1903,"Weapon Law Violations","Weapons Law Violations",45.552657359,-122.578231407,7669791,694433,"7/23/2022",1
"324","8300 BLOCK OF SE FOSTER RD","22-99590","Society","Lents","4/14/2022",2305,"Weapon Law Violations","Weapons Law Violations",45.482122172,-122.577188196,7669397,668717,"4/14/2022",1
"325","8400 BLOCK OF NE KNOTT ST","22-258807","Society","Madison South","9/25/2022",1928,"Weapon Law Violations","Weapons Law Violations",45.541523641,-122.575820857,7670304,690359,"9/25/2022",1
"326","8400 BLOCK OF SE STARK ST","22-327266","Society","Montavilla","12/10/2022",1054,"Weapon Law Violations","Weapons Law Violations",45.519076729,-122.577131149,7669758,682186,"12/10/2022",1
"327","8500 BLOCK OF SE STARK ST","22-341105","Society","Montavilla","12/26/2022",1345,"Weapon Law Violations","Weapons Law Violations",45.519167923,-122.575272878,7670235,682207,"12/26/2022",1
"328","8600 BLOCK OF N LOMBARD ST","22-325098","Society","St Johns","12/7/2022",1940,"Weapon Law Violations","Weapons Law Violations",45.590355295,-122.755000754,7624909,709387,"12/7/2022",1
"329","8600 BLOCK OF NE SKIDMORE ST","22-239862","Society","Sumner","9/5/2022",1927,"Weapon Law Violations","Weapons Law Violations",45.553647597,-122.57398767,7670887,694766,"9/5/2022",1
"330","8600 BLOCK OF SE HARNEY ST","22-166900","Society","Lents","6/22/2022",1326,"Weapon Law Violations","Weapons Law Violations",45.463180594,-122.574133246,7670003,661793,"6/22/2022",1
"331","8600 BLOCK OF SE WOODWARD CT","22-7517","Society","Powellhurst-Gilbert","1/9/2022",1320,"Weapon Law Violations","Weapons Law Violations",45.501087947,-122.573738374,7670459,675607,"1/9/2022",1
"332","8800 BLOCK OF N BURRAGE AVE","22-27211","Society","Kenton","1/29/2022",930,"Weapon Law Violations","Weapons Law Violations",45.586737332,-122.695235024,7640167,707647,"1/29/2022",1
"333","8800 BLOCK OF NE SANDY BLVD","22-180061","Society","Sumner","7/6/2022",104,"Weapon Law Violations","Weapons Law Violations",45.555433284,-122.57142081,7671561,695400,"7/6/2022",1
"334","8800 BLOCK OF NE SANDY BLVD","22-316499","Society","Sumner","11/28/2022",745,"Weapon Law Violations","Weapons Law Violations",45.555354828,-122.571359368,7671576,695371,"11/28/2022",1
"335","8900 BLOCK OF N COLUMBIA BLVD","22-295925","Society","St Johns","11/4/2022",2000,"Weapon Law Violations","Weapons Law Violations",45.605582536,-122.753890415,7625348,714929,"11/4/2022",1
"336","8900 BLOCK OF N KIMBALL AVE","22-85658","Society","Portsmouth","3/31/2022",625,"Weapon Law Violations","Weapons Law Violations",45.587159738,-122.729196635,7631480,708039,"3/31/2022",1
"337","8900 BLOCK OF NE LOMBARD ST","22-305841","Society","Sumner","11/15/2022",2136,"Weapon Law Violations","Weapons Law Violations",45.562615178,-122.570698766,7671813,698013,"11/15/2022",1
"338","8900 BLOCK OF SE REEDWAY ST","22-75932","Society","Lents","3/21/2022",500,"Weapon Law Violations","Weapons Law Violations",45.481318139,-122.570665072,7671062,668381,"3/21/2022",1
"339","8900 BLOCK OF SW BARBUR BLVD","22-327783","Society","Multnomah","12/10/2022",2351,"Weapon Law Violations","Weapons Law Violations",45.460285365,-122.707159245,7635856,661642,"12/11/2022",1
"340","9100 BLOCK OF NE CASCADES PKWY","22-126624","Society","","5/13/2022",1724,"Weapon Law Violations","Weapons Law Violations",45.577295249,-122.568597618,7672488,703350,"5/13/2022",1
"341","9100 BLOCK OF NE HASSALO ST","22-1702","Society","Montavilla","1/3/2022",210,"Weapon Law Violations","Weapons Law Violations",45.530861359,-122.569321951,7671869,686430,"1/3/2022",1
"342","9100 BLOCK OF SE FLAVEL ST","22-123215","Society","Lents","5/10/2022",220,"Weapon Law Violations","Weapons Law Violations",45.468421855,-122.569824787,7671157,663675,"5/10/2022",1
"343","9100 BLOCK OF SE POWELL BLVD","22-274996","Society","Lents","10/13/2022",759,"Weapon Law Violations","Weapons Law Violations",45.497343092,-122.56901381,7671635,674211,"10/13/2022",1
"344","9200 BLOCK OF N FISKE AVE","22-208551","Society","Portsmouth","8/3/2022",2139,"Weapon Law Violations","Weapons Law Violations",45.589421397,-122.716940915,7634639,708777,"8/3/2022",1
"345","9200 BLOCK OF NE SCHUYLER ST","22-335308","Society","Madison South","12/19/2022",1017,"Weapon Law Violations","Weapons Law Violations",45.535745467,-122.567918927,7672274,688201,"12/19/2022",1
"346","9200 BLOCK OF SE DIVISION ST","22-61674","Society","Powellhurst-Gilbert","3/7/2022",29,"Weapon Law Violations","Weapons Law Violations",45.504370771,-122.568025165,7671954,676766,"3/7/2022",1
"347","9200 BLOCK OF SE POWELL BLVD","22-114993","Society","Powellhurst-Gilbert","5/1/2022",600,"Weapon Law Violations","Weapons Law Violations",45.497421874,-122.567838506,7671937,674232,"5/1/2022",1
"348","9200 BLOCK OF SE POWELL BLVD","22-241054","Society","Powellhurst-Gilbert","9/6/2022",2351,"Weapon Law Violations","Weapons Law Violations",45.497421874,-122.567838506,7671937,674232,"9/7/2022",1
"349","9300 BLOCK OF SE MT SCOTT BLVD","22-143022","Society","Lents","5/29/2022",1653,"Weapon Law Violations","Weapons Law Violations",45.46756045,-122.567383718,7671775,663345,"5/29/2022",1
"350","9300 BLOCK OF SE STARK ST","22-343138","Society","Montavilla","12/28/2022",1839,"Weapon Law Violations","Weapons Law Violations",45.519018477,-122.567430746,7672243,682101,"12/28/2022",1
"351","9300 BLOCK OF SE WASHINGTON ST","22-185024","Society","Montavilla","7/10/2022",2349,"Weapon Law Violations","Weapons Law Violations",45.518276071,-122.56691198,7672369,681827,"7/11/2022",1
"352","9400 BLOCK OF N HORSESHOE AVE","22-303777","Society","East Columbia","11/13/2022",1748,"Weapon Law Violations","Weapons Law Violations",45.590929302,-122.675463524,7645268,709038,"11/13/2022",1
"353","9500 BLOCK OF NE GERTZ CIR","22-16541","Society","East Columbia","1/18/2022",1834,"Weapon Law Violations","Weapons Law Violations",45.592073853,-122.666570116,7647555,709394,"1/18/2022",1
"354","9500 BLOCK OF NE SANDY BLVD","22-165282","Society","Parkrose","6/20/2022",2320,"Weapon Law Violations","Weapons Law Violations",45.558220111,-122.56443812,7673375,696370,"6/21/2022",1
"355","9600 BLOCK OF N COLUMBIA BLVD","22-156086","Society","St Johns","6/11/2022",2220,"Weapon Law Violations","Weapons Law Violations",45.6112362,-122.761495991,7623460,717044,"6/11/2022",1
"356","9600 BLOCK OF SW 35TH DR","22-339411","Society","West Portland Park","12/23/2022",2110,"Weapon Law Violations","Weapons Law Violations",45.455937434,-122.711388013,7634728,660087,"12/23/2022",1
"357","9700 BLOCK OF NE EVERETT CT","22-171052","Society","Hazelwood","6/27/2022",102,"Weapon Law Violations","Weapons Law Violations",45.525239702,-122.56322331,7673379,684341,"6/27/2022",1
"358","9700 BLOCK OF SE FOSTER RD","22-281120","Society","Lents","10/19/2022",1855,"Weapon Law Violations","Weapons Law Violations",45.478248229,-122.563034161,7672990,667212,"10/19/2022",1
"359","9700 BLOCK OF SE WASHINGTON ST","22-65346","Society","Hazelwood","3/10/2022",1755,"Weapon Law Violations","Weapons Law Violations",45.51827902,-122.562931368,7673389,681802,"3/10/2022",1
"360","9700 BLOCK OF SE WASHINGTON ST","22-334387","Society","Hazelwood","12/17/2022",1830,"Weapon Law Violations","Weapons Law Violations",45.51827902,-122.562931368,7673389,681802,"12/18/2022",1
"361","9700 BLOCK OF SE WOODSTOCK BLVD","22-14119","Society","Lents","1/16/2022",754,"Weapon Law Violations","Weapons Law Violations",45.476502161,-122.562639289,7673075,666573,"1/16/2022",1
"362","9800 BLOCK OF NE IRVING ST","22-6294","Society","Hazelwood","1/8/2022",226,"Weapon Law Violations","Weapons Law Violations",45.527551445,-122.562366625,7673620,685178,"1/8/2022",1
"363","9800 BLOCK OF SE DIVISION ST","22-122780","Society","Powellhurst-Gilbert","5/9/2022",1620,"Weapon Law Violations","Weapons Law Violations",45.504334103,-122.561976184,7673504,676713,"5/9/2022",1
"364","9800 BLOCK OF SE WASHINGTON ST","22-117951","Society","Hazelwood","5/4/2022",1015,"Weapon Law Violations","Weapons Law Violations",45.518282661,-122.561811436,7673676,681796,"5/4/2022",1
"365","9800 BLOCK OF SE WASHINGTON ST","22-181414","Society","Hazelwood","7/7/2022",1115,"Weapon Law Violations","Weapons Law Violations",45.518282661,-122.561811436,7673676,681796,"7/7/2022",1
"366","9900 BLOCK OF NE HALSEY ST","22-75629","Society","Hazelwood","3/21/2022",1011,"Weapon Law Violations","Weapons Law Violations",45.533484356,-122.560763038,7674086,687330,"3/21/2022",1
"367","9900 BLOCK OF NE SANDY BLVD","22-69633","Society","Parkrose","3/15/2022",554,"Weapon Law Violations","Weapons Law Violations",45.559389325,-122.560282259,7674450,696769,"3/15/2022",1
"368","9900 BLOCK OF NE SANDY BLVD","22-207763","Society","Parkrose","8/3/2022",309,"Weapon Law Violations","Weapons Law Violations",45.559303981,-122.560298687,7674445,696738,"8/3/2022",1
"369","9900 BLOCK OF SE STARK ST","22-181947","Society","Hazelwood","7/7/2022",2206,"Weapon Law Violations","Weapons Law Violations",45.519005182,-122.561299097,7673814,682056,"7/7/2022",1
"370","9900 BLOCK OF SE STARK ST","22-273912","Society","Hazelwood","10/12/2022",124,"Weapon Law Violations","Weapons Law Violations",45.519005182,-122.561299097,7673814,682056,"10/12/2022",1
"371","10000 BLOCK OF N KERBY AVE","22-97929","Society","East Columbia","4/13/2022",942,"Weapon Law Violations","Weapons Law Violations",45.595314596,-122.67308759,7645919,710620,"4/13/2022",1
"372","10000 BLOCK OF N MOHAWK AVE","22-118899","Society","St Johns","5/5/2022",1103,"Weapon Law Violations","Weapons Law Violations",45.597467538,-122.744305044,7627718,711903,"5/5/2022",1
"373","10000 BLOCK OF NE HALSEY ST","22-103206","Society","Hazelwood","4/18/2022",1829,"Weapon Law Violations","Weapons Law Violations",45.533490931,-122.560396329,7674180,687330,"4/18/2022",1
"374","10000 BLOCK OF NE HALSEY ST","22-246977","Society","Hazelwood","9/13/2022",1050,"Weapon Law Violations","Weapons Law Violations",45.533490931,-122.560396329,7674180,687330,"9/13/2022",1
"375","10000 BLOCK OF SE DIVISION ST","22-283090","Society","Powellhurst-Gilbert","10/15/2022",0,"Weapon Law Violations","Weapons Law Violations",45.504297516,-122.560039612,7674000,676687,"10/21/2022",1
"376","10000 BLOCK OF SE WASHINGTON ST","22-211632","Society","Hazelwood","8/7/2022",845,"Weapon Law Violations","Weapons Law Violations",45.518293241,-122.559844879,7674180,681787,"8/7/2022",1
"377","10100 BLOCK OF NE HALSEY ST","22-309243","Society","Hazelwood","11/19/2022",1830,"Weapon Law Violations","Weapons Law Violations",45.533494322,-122.559135555,7674503,687323,"11/19/2022",1
"378","10100 BLOCK OF SE WASHINGTON ST","22-4764","Society","Hazelwood","1/6/2022",1104,"Weapon Law Violations","Weapons Law Violations",45.518296519,-122.558896652,7674423,681782,"1/6/2022",1
"379","10100 BLOCK OF SE WASHINGTON ST","22-30490","Society","Hazelwood","2/2/2022",128,"Weapon Law Violations","Weapons Law Violations",45.518296519,-122.558896652,7674423,681782,"2/2/2022",1
"380","10100 BLOCK OF SE WASHINGTON ST","22-54444","Society","Hazelwood","2/27/2022",1900,"Weapon Law Violations","Weapons Law Violations",45.518296519,-122.558896652,7674423,681782,"2/27/2022",1
"381","10100 BLOCK OF SE WASHINGTON ST","22-333902","Society","Hazelwood","12/17/2022",1827,"Weapon Law Violations","Weapons Law Violations",45.518296519,-122.558896652,7674423,681782,"12/17/2022",1
"382","10200 BLOCK OF N CENTRAL ST","22-200642","Society","St Johns","7/26/2022",1830,"Weapon Law Violations","Weapons Law Violations",45.601628838,-122.760886072,7623518,713538,"7/26/2022",1
"383","10200 BLOCK OF NE PRESCOTT ST","22-100285","Society","Parkrose","4/15/2022",1804,"Weapon Law Violations","Weapons Law Violations",45.55543224,-122.557268257,7675185,695307,"4/15/2022",1
"384","10200 BLOCK OF SE DIVISION ST","22-234221","Society","Hazelwood","8/30/2022",2149,"Weapon Law Violations","Weapons Law Violations",45.504349682,-122.558047735,7674511,676693,"8/30/2022",1
"385","10200 BLOCK OF SE POWELL BLVD","22-266493","Society","Lents","10/4/2022",229,"Weapon Law Violations","Weapons Law Violations",45.4957549,-122.557693442,7674522,673558,"10/4/2022",1
"386","10300 BLOCK OF N MOHAWK AVE","22-317323","Society","St Johns","11/29/2022",631,"Weapon Law Violations","Weapons Law Violations",45.60010164,-122.743029601,7628071,712854,"11/29/2022",1
"387","10300 BLOCK OF NE WYGANT ST","22-140845","Society","Parkrose","5/27/2022",1226,"Weapon Law Violations","Weapons Law Violations",45.557154351,-122.556241106,7675464,695928,"5/27/2022",1
"388","10300 BLOCK OF SE MAIN ST","22-298523","Society","Hazelwood","11/7/2022",1656,"Weapon Law Violations","Weapons Law Violations",45.514027798,-122.557196549,7674819,680215,"11/7/2022",1
"389","10500 BLOCK OF NE HALSEY ST","22-33890","Society","Hazelwood","2/5/2022",1511,"Weapon Law Violations","Weapons Law Violations",45.533473428,-122.554017047,7675814,687282,"2/5/2022",1
"390","10500 BLOCK OF NE HALSEY ST","22-80527","Society","Hazelwood","3/26/2022",17,"Weapon Law Violations","Weapons Law Violations",45.533473428,-122.554017047,7675814,687282,"3/26/2022",1
"391","10500 BLOCK OF NE KLICKITAT ST","22-176410","Society","Parkrose Heights","7/2/2022",845,"Weapon Law Violations","Weapons Law Violations",45.546748964,-122.553583823,7676048,692118,"7/2/2022",1
"392","10500 BLOCK OF SE FLAVEL ST","22-126031","Society","Lents","5/13/2022",5,"Weapon Law Violations","Weapons Law Violations",45.468674407,-122.555157182,7674921,663671,"5/13/2022",1
"393","10600 BLOCK OF NE WASCO ST","22-26866","Society","Hazelwood","1/29/2022",207,"Weapon Law Violations","Weapons Law Violations",45.532036407,-122.552754939,7676124,686750,"1/29/2022",1
"394","10700 BLOCK OF NE SIMPSON ST","22-218372","Society","Parkrose","8/14/2022",513,"Weapon Law Violations","Weapons Law Violations",45.565339259,-122.551733502,7676694,698882,"8/14/2022",1
"395","10800 BLOCK OF N SWIFT CT","22-246146","Society","St Johns","9/12/2022",1400,"Weapon Law Violations","Weapons Law Violations",45.604338702,-122.748048082,7626830,714434,"9/12/2022",1
"396","11200 BLOCK OF SE DIVISION ST","22-69273","Society","Powellhurst-Gilbert","3/14/2022",1900,"Weapon Law Violations","Weapons Law Violations",45.504113982,-122.547594404,7677188,676539,"3/14/2022",1
"397","11200 BLOCK OF SE DIVISION ST","22-274815","Society","Mill Park","10/13/2022",125,"Weapon Law Violations","Weapons Law Violations",45.504288492,-122.547347085,7677253,676601,"10/13/2022",1
"398","11300 BLOCK OF NE SISKIYOU ST","22-268843","Society","Parkrose Heights","10/6/2022",2035,"Weapon Law Violations","Weapons Law Violations",45.5444238,-122.546584923,7677819,691225,"10/6/2022",1
"399","11400 BLOCK OF NE HALSEY ST","22-314831","Society","Hazelwood","11/26/2022",608,"Weapon Law Violations","Weapons Law Violations",45.533480277,-122.544246357,7678317,687221,"11/26/2022",1
"400","11400 BLOCK OF NE SANDY BLVD","22-26841","Society","Parkrose","1/29/2022",42,"Weapon Law Violations","Weapons Law Violations",45.557999479,-122.544696188,7678428,696161,"1/29/2022",1
"401","11400 BLOCK OF SW 35TH AVE","22-340519","Society","West Portland Park","12/25/2022",1739,"Weapon Law Violations","Weapons Law Violations",45.4428954,-122.712860791,7634220,655344,"12/25/2022",1
"402","11500 BLOCK OF NE AIRPORT WAY","22-680096","Society","Parkrose","2/18/2022",2230,"Weapon Law Violations","Weapons Law Violations",45.567647326,-122.543833027,7678738,699672,"2/18/2022",1
"403","11500 BLOCK OF NE SISKIYOU ST","22-240471","Society","Parkrose Heights","9/6/2022",1144,"Weapon Law Violations","Weapons Law Violations",45.544427453,-122.544066692,7678464,691210,"9/6/2022",1
"404","11500 BLOCK OF SE DIVISION ST","22-280665","Society","Powellhurst-Gilbert","10/3/2022",849,"Weapon Law Violations","Weapons Law Violations",45.504085346,-122.544889516,7677881,676511,"10/3/2022",1
"405","11500 BLOCK OF SE DIVISION ST","22-288454","Society","Powellhurst-Gilbert","10/28/2022",37,"Weapon Law Violations","Weapons Law Violations",45.504085346,-122.544889516,7677881,676511,"10/28/2022",1
"406","11500 BLOCK OF SE HOLGATE BLVD","22-60755","Society","Powellhurst-Gilbert","3/6/2022",9,"Weapon Law Violations","Weapons Law Violations",45.48966169,-122.544003695,7677975,671248,"3/6/2022",1
"407","11500 BLOCK OF SE MORRISON ST","22-308459","Society","Mill Park","11/18/2022",1922,"Weapon Law Violations","Weapons Law Violations",45.516806873,-122.544602243,7678072,681146,"11/18/2022",1
"408","11500 BLOCK OF SW 64TH AVE","22-244528","Society","Ashcreek","9/10/2022",1955,"Weapon Law Violations","Weapons Law Violations",45.442372734,-122.742747237,7626547,655365,"9/10/2022",1
"409","11700 BLOCK OF SE MADISON ST","22-302751","Society","Mill Park","11/12/2022",1503,"Weapon Law Violations","Weapons Law Violations",45.51319988,-122.542244171,7678643,679816,"11/12/2022",1
"410","11700 BLOCK OF SE POWELL BLVD","22-161415","Society","Powellhurst-Gilbert","6/17/2022",50,"Weapon Law Violations","Weapons Law Violations",45.496877717,-122.542437598,7678443,673868,"6/17/2022",1
"411","11800 BLOCK OF NE GLISAN ST","22-62073","Society","Hazelwood","3/7/2022",1321,"Weapon Law Violations","Weapons Law Violations",45.526247078,-122.540609666,7679182,684561,"3/7/2022",1
"412","11800 BLOCK OF NE GLISAN ST","22-295744","Society","Hazelwood","11/4/2022",1712,"Weapon Law Violations","Weapons Law Violations",45.526247078,-122.540609666,7679182,684561,"11/4/2022",1
"413","11900 BLOCK OF SE ASH ST","22-256164","Society","Hazelwood","9/22/2022",2353,"Weapon Law Violations","Weapons Law Violations",45.521040832,-122.539934709,7679307,682659,"9/23/2022",1
"414","12000 BLOCK OF E BURNSIDE ST","22-188227","Society","Hazelwood","7/14/2022",308,"Weapon Law Violations","Weapons Law Violations",45.522646015,-122.538841014,7679602,683237,"7/14/2022",1
"415","12000 BLOCK OF SE GLADSTONE ST","22-148370","Society","Powellhurst-Gilbert","6/3/2022",1838,"Weapon Law Violations","Weapons Law Violations",45.492769987,-122.540156132,7678990,672356,"6/3/2022",1
"416","12100 BLOCK OF E BURNSIDE ST","22-283157","Society","Hazelwood","10/22/2022",236,"Weapon Law Violations","Weapons Law Violations",45.522636882,-122.538118643,7679787,683229,"10/22/2022",1
"417","12100 BLOCK OF NE GLISAN ST","22-344466","Society","Hazelwood","12/30/2022",819,"Weapon Law Violations","Weapons Law Violations",45.526336055,-122.538224113,7679794,684578,"12/30/2022",1
